" Product Code"," Product Description","HS 1988/92 Product Code","HS 1988/92 Product Description"
"844842","Weaving machines (looms); parts including their auxiliary machinery, and accessories thereof, reeds for looms, healds and heald-frames","844842","Reeds for looms, healds & heald-frames for weav"
"844849","Weaving machines (looms); parts including their auxiliary machinery, and accessories thereof n.e.c. in item no. 8448.4","844849","Parts and accessories of weaving mches or of th"
"844851","Machines; parts and accessories of machines of heading no. 8447 or auxiliary machinery, sinkers, needles and other articles used in forming stitches","844851","Sinkers,needles&oth art. used in form stitches"
"844859","Machines; parts and accessories of machines or auxiliary machinery of heading no. 8447, other than sinkers, needles and other articles used in forming stitches","844859","Parts&access of machines of hdg No 84.47 or of"
"844900","Machinery; for manufacture or finishing felt or non-wovens in the piece or in shapes, including machinery for making felt hats, blocks for making hats","844900","Mach for the mfr or fin of felt or n-wov in the"
"845011","Washing machines; household or laundry-type, fully-automatic, (of a dry linen capacity not exceeding 10kg)","845011","Automatic washing machines, of a dry linen capa"
"845012","Washing machines; household or laundry-type, with built-in centrifugal drier, (not fully-automatic), of a dry linen capacity not exceeding 10kg","845012","Washing machines of a dry linen capacity =<10kg"
"845019","Washing machines; household or laundry-type, not fully-automatic, without built-in centrifugal drier, of a dry linen capacity not exceeding 10kg","845019","Household or laundry-type washing mach of a dry"
"845020","Washing machines; household or laundry-type, of a dry linen capacity exceeding 10kg","845020","Household or laundry-type washing mach of a dry"
"845090","Washing machines; parts for household or laundry-type","845090","Parts of household or laundry-type washing mach"
"845110","Dry-cleaning machines","845110","Dry-cleaning machines o/t hdg No 84.50"
"845121","Drying machines; of a dry linen capacity not exceeding 10kg","845121","Drying machines (o/t hdg No 84.50) each of a dr"
"845129","Drying machines; of a dry linen capacity exceeding 10kg","845129","Drying machines (o/t No 84.50) nes"
"845130","Ironing machines and presses (including fusing presses)","845130","Ironing mach & presses (including fusing presse"
"845140","Machines; for washing, bleaching or dyeing","845140","Washing, bleaching or dyeing machines (o/t mach"
"845150","Machines; for reeling, unreeling, folding, cutting or pinking textile fabrics","845150","Mach for reeling,unreeling,folding,cut or pink"
"845180","Machinery; for wringing, dressing, finishing, coating or impregnating textile yarns, fabrics or made up textile articles; for applying paste to base fabric used in manufacture of floor coverings","845180","Mach for wring/dress/finishing/coating or impre"
"845190","Machinery; parts, of the machinery of heading no. 8451","845190","Pts of washing/cleaning/drying/ironing/ dyeing"
"845210","Sewing machines; of the household type","845210","Household type sewing machines"
"845221","Sewing machines; (not household type), automatic units","845221","Automatic sewing machines, other than book-sewi"
"845229","Sewing machines; not household or automatic unit type","845229","Sewing machines, other than book-sewing machine"
"845230","Sewing machine needles","845230","Sewing machine needles"
"845290","Sewing machines; furniture, bases and covers for sewing machines and parts thereof, and other parts of sewing machines","845290","Parts of sewing machines, nes"
"845310","Machinery; for preparing, tanning or working hides, skins or leather, other than sewing machines","845310","Machinery for preparing,tanning or working hide"
"845320","Machinery; for making or repairing footwear, other than sewing machines","845320","Machinery for making or repairing footwear"
"845380","Machinery; for making or repairing articles of hides, skins or leather, other than sewing machines","845380","Mach for making or repair art of hides,skins or"
"845390","Machinery; parts of those for preparing, tanning or working hides, skins or leather, for making or repairing footwear or other articles of hides, skin or leather, other than sewing machines","845390","Pts of mach for prep etc hides skin leather or"
"845410","Converters; of a type used in metallurgy or in metal foundries","845410","Converters used in metallurgy or metal foundrie"
"845420","Ingot moulds and ladles; of a kind used in metallurgy or in metal foundries","845420","Ingot moulds & ladles used in metallurgy or met"
"845430","Casting machines; of a kind used in metallurgy or in metal foundries","845430","Casting machines used in metallurgy or metal fo"
"845490","Machines; parts of converters, ladles, ingot moulds and casting machines, of a kind used in metallurgy or in metal foundries","845490","Pts of converters/ladles/ingot moulds&casting m"
"845510","Metal-rolling mills; tube mills","845510","Tube mills, metal rolling"
"845521","Metal-rolling mills; hot or combination hot and cold rolling mills","845521","Hot or combination hot & cold metal rolling mil"
"845522","Metal-rolling mills; cold","845522","Cold metal rolling mills"
"845530","Metal-rolling mills; rolls thereof","845530","Rolls for metal rolling mills"
"845590","Metal-rolling mills; parts thereof","845590","Parts of metal rolling mills & rolls"
"845611","Machine-tools; for working any material by removal of material; operated by laser","845610","Mach-tls for work any mat by rem of mat optd by"
"845612","Machine-tools; for working any material by removal of material; operated by other light or photon beam processes (not laser)","845610","Mach-tls for work any mat by rem of mat optd by"
"845620","Machine-tools; for working any material by removal of material, operated by ultrasonic processes","845620","Mach-tls for work any mat by rem of mat optd by"
"845630","Machine-tools; for working any material by removal of material, operated by electro-discharge processes","845630","Mach-tls for work any mat by rem of mat optd by"
"845640","Machine tools; for working any material by removal of material; operated by plasma arc processes;","847989","Machines & mechanical appliances nes having ind"
"845650","Machine tools; for working any material by removal of material; operated by water-jet cutting machines","847989","Machines & mechanical appliances nes having ind"
"845690","Machine tools; for working any material by removal of material; operated by other processes n.e.c. in heading 8456","845690","Mach-tls for work any mat by rem of mat optd by"
"845710","Machining centres; for working metal","845710","Machining centres, for working metal"
"845720","Machines; unit construction machines (single station), for working metal","845720","Unit construction machines (single sta) for wor"
"845730","Metal machines; multi-station transfer machines, for working metal","845730","Multi-station transfer machines for working met"
"845811","Lathes; for removing metal, horizontal, numerically controlled","845811","Horizontal lathes numerically controlled for re"
"845819","Lathes; for removing metal, horizontal, other than numerically controlled","845819","Horizontal lathes nes for removing metal"
"845891","Lathes; for removing metal, numerically controlled, other than horizontal lathes","845891","Lathes nes numerically controlled for removing"
"845899","Lathes; for removing metal, other than horizontal or numerically controlled lathes","845899","Lathes nes for removing metal"
"845910","Machine-tools; way-type unit head machines, for drilling, boring, milling, threading or tapping by removing metal, other than lathes of heading no. 8458","845910","Way-type unit head mches for removing metal"
"845921","Machine-tools; for drilling by removing metal, numerically controlled","845921","Drilling mches nes; numerically controlled for"
"845929","Machine-tools; for drilling by removing metal, other than numerically controlled","845929","Drilling mches nes, for removing metal"
"845931","Machine-tools; for boring-milling by removing metal, numerically controlled","845931","Boring-milling mches nes, numerically controlle"
